artist_mbid,mbid_canonico,nombre,nombre_orden,tipo,genero,area,anio_inicio,anio_fin,tags,wikidata,fuente
193be292-62ab-4402-ae5b-bd66e3e7b5a0,193be292-62ab-4402-ae5b-bd66e3e7b5a0,Carmen Linares,"Linares, Carmen",Person,Female,Spain,1951,,,https://www.wikidata.org/wiki/Q447989,musicbrainz
193eab57-df36-43ce-8bad-e47e047ff7dd,193eab57-df36-43ce-8bad-e47e047ff7dd,Louis Chédid,"Chédid, Louis",Person,Male,France,1948,,composer;compositeur;ingénieur du son;lyricist;parolier,https://www.wikidata.org/wiki/Q3261519,musicbrainz
1940001f-3270-4d87-9501-eb243d5f9f50,1940001f-3270-4d87-9501-eb243d5f9f50,Cause for Alarm,Cause for Alarm,Group,,New York,1982,,,,musicbrainz
1946a82a-f927-40c2-8235-38d64f50d043,1946a82a-f927-40c2-8235-38d64f50d043,The Chemical Brothers,"Chemical Brothers, The",Group,,United Kingdom,1989,,electronic;big beat;breakbeat;british;neo-psychedelia,https://www.wikidata.org/wiki/Q208507,musicbrainz
19499124-36d4-4ccc-b28d-04dde3d2076f,19499124-36d4-4ccc-b28d-04dde3d2076f,Jorge Ben Jor,"Ben Jor, Jorge",Person,Male,Brazil,1942,,mpb;bossa nova;samba;samba-rock;singer-songwriter,https://www.wikidata.org/wiki/Q119015,musicbrainz
194aeea2-373b-41da-9182-45db56a2f1d9,194aeea2-373b-41da-9182-45db56a2f1d9,F.U.,F.U.,Group,,United States,,,,,musicbrainz
194b428d-887e-4f71-91d0-e59f920a2a96,194b428d-887e-4f71-91d0-e59f920a2a96,Rosalie Sorrels,"Sorrels, Rosalie",Person,Female,United States,1933,2017,folk;singer-songwriter,https://www.wikidata.org/wiki/Q655350,musicbrainz
194e436d-c00a-4772-9c8e-48f7f32c95a4,194e436d-c00a-4772-9c8e-48f7f32c95a4,Anne Linnet,"Linnet, Anne",Person,Female,Denmark,1953,,danish;pop,https://www.wikidata.org/wiki/Q4768556,musicbrainz
194e5e92-0f2d-4d81-b5b9-c5f18d9edd59,194e5e92-0f2d-4d81-b5b9-c5f18d9edd59,Jackie DeShannon,"DeShannon, Jackie",Person,Female,United States,1941,,classic pop and rock;easy listening;pop;singer-songwriter;soul,https://www.wikidata.org/wiki/Q271045,musicbrainz
194e87c9-b3fe-4fbd-82a7-8c54b4dd4c76,194e87c9-b3fe-4fbd-82a7-8c54b4dd4c76,Lil Mama,Lil Mama,Person,Female,United States,1989,,east coast hip hop;hip hop rnb and dance hall;pop rap,https://www.wikidata.org/wiki/Q232085,musicbrainz
194ebc6c-f088-4267-a449-f01e8608a144,194ebc6c-f088-4267-a449-f01e8608a144,Sanctus Real,Sanctus Real,Group,,United States,1996,,alternative rock;christian rock;contemporary christian;rock,https://www.wikidata.org/wiki/Q617116,musicbrainz
194eeda1-e662-43bc-b9be-32fc1afecc8b,194eeda1-e662-43bc-b9be-32fc1afecc8b,Hawthorne Heights,Hawthorne Heights,Group,,United States,2001,,emo;emo pop;pop screamo;post-hardcore,https://www.wikidata.org/wiki/Q1324566,musicbrainz
19523c3f-4cfd-42e8-b088-c6f89effe432,19523c3f-4cfd-42e8-b088-c6f89effe432,Frank Spilker Gruppe,"Spilker, Frank, Gruppe",Group,,Germany,2007,,,https://www.wikidata.org/wiki/Q1444223,musicbrainz
19534f77-11e8-46b2-84f7-a396eac5b1fd,19534f77-11e8-46b2-84f7-a396eac5b1fd,Wire Daisies,Wire Daisies,Group,,,,,,https://www.wikidata.org/wiki/Q2585553,musicbrainz
19539a80-d2a0-4d41-b888-3007c32f6e9a,19539a80-d2a0-4d41-b888-3007c32f6e9a,War Against Sleep,War Against Sleep,Group,,United Kingdom,,,,,musicbrainz
195599c0-0ffa-4cbf-b5de-b3da903022a9,195599c0-0ffa-4cbf-b5de-b3da903022a9,La Brigade,"Brigade, La",Group,,France,1992,,hip hop,https://www.wikidata.org/wiki/Q3206883,musicbrainz
195c36c7-ef2f-4d21-bdbc-6d65dade8216,195c36c7-ef2f-4d21-bdbc-6d65dade8216,Sergio Cammariere,"Cammariere, Sergio",Person,Male,Italy,1960,,jazz,https://www.wikidata.org/wiki/Q3956055,musicbrainz
195ddaa1-f1e4-4960-a107-58d26cb058a2,195ddaa1-f1e4-4960-a107-58d26cb058a2,The Handsome Family,"Handsome Family, The",Group,,United States,1993,,alt-country;americana;gothic country;singer/songwriter;southern gothic,https://www.wikidata.org/wiki/Q60339,musicbrainz
195ddd88-fd8f-4358-8f73-d48402ffb6e2,195ddd88-fd8f-4358-8f73-d48402ffb6e2,Ever We Fall,Ever We Fall,Group,,United States,2000,2008,,https://www.wikidata.org/wiki/Q5416879,musicbrainz
195f9eff-9af2-43b6-87ea-bd1c0cffc254,195f9eff-9af2-43b6-87ea-bd1c0cffc254,Epic45,Epic45,Group,,,,,post-rock;ambient;dream pop;dreamgaze,https://www.wikidata.org/wiki/Q1346894,musicbrainz
19618bcf-96f8-452f-a23f-de5ee5bdc1ab,19618bcf-96f8-452f-a23f-de5ee5bdc1ab,Bullwackies All Stars,"All Stars, Bullwackies",Group,,United States,,,,,musicbrainz
19659aa7-cd3a-4bfe-bca0-6943e9e5c6e0,19659aa7-cd3a-4bfe-bca0-6943e9e5c6e0,Steps,Steps,Group,,United Kingdom,1997,,pop;electropop;eurodance;europop;bubblegum dance,https://www.wikidata.org/wiki/Q1457831,musicbrainz
19684481-05d4-4f73-ade6-a386853c0b20,19684481-05d4-4f73-ade6-a386853c0b20,Tab Benoit,"Benoit, Tab",Person,Male,United States,1967,,blues;soul blues;chicago blues;swamp blues,https://www.wikidata.org/wiki/Q2386198,musicbrainz
1969fd1d-cfdb-456a-833b-79638916d346,1969fd1d-cfdb-456a-833b-79638916d346,Alien Crime Syndicate,Alien Crime Syndicate,Group,,United States,1997,2005,,https://www.wikidata.org/wiki/Q3611752,musicbrainz
196ab21b-4e27-48d2-ad3c-e48edff441bf,196ab21b-4e27-48d2-ad3c-e48edff441bf,Gerry Menu,Gerry Menu,,,,,,,,musicbrainz
196cbcf6-7ebd-4974-ab5e-80b5dd23415c,196cbcf6-7ebd-4974-ab5e-80b5dd23415c,Waddie Mitchell,"Mitchell, Waddie",Person,Male,United States,1950,,,,musicbrainz
197101a8-c25d-4055-a810-11c4a50a2e06,197101a8-c25d-4055-a810-11c4a50a2e06,The Builders and the Butchers,"Builders and the Butchers, The",Group,,United States,2005,,,https://www.wikidata.org/wiki/Q7720534,musicbrainz
197450cd-0124-4164-b723-3c22dd16494d,197450cd-0124-4164-b723-3c22dd16494d,Frank Sinatra,"Sinatra, Frank",Person,Male,United States,1915,1998,jazz;swing;traditional pop;vocal jazz;big band,https://www.wikidata.org/wiki/Q40912,musicbrainz
1975afe1-8ad0-4ba0-a4a4-d3acd2ba9d5b,1975afe1-8ad0-4ba0-a4a4-d3acd2ba9d5b,Courteeners,Courteeners,Group,,United Kingdom,2006,,rock and indie,https://www.wikidata.org/wiki/Q1352997,musicbrainz
1978391f-956e-4fe6-93c1-5053b43138c7,1978391f-956e-4fe6-93c1-5053b43138c7,Deborah Cox,"Cox, Deborah",Person,Female,Florida,1974,,2008 universal fire victim;contemporary r&b;house;neo-soul;pop soul,https://www.wikidata.org/wiki/Q457622,musicbrainz
1978fa58-f7c5-460e-92f6-5ed703ce2bc7,1978fa58-f7c5-460e-92f6-5ed703ce2bc7,The Purrs,"Purrs, The",Group,,United States,2000,,,,musicbrainz
19794b61-7d73-41e5-b27e-a027a9ad5493,19794b61-7d73-41e5-b27e-a027a9ad5493,3x Krazy,3x Krazy,Group,,United States,1994,2000,hip hop,https://www.wikidata.org/wiki/Q619099,musicbrainz
198bed0f-a246-4116-9c7a-0140cbd372b7,198bed0f-a246-4116-9c7a-0140cbd372b7,Himsa,Himsa,Group,,United States,1998,2008,metalcore,https://www.wikidata.org/wiki/Q948873,musicbrainz
198f6a29-d176-4924-9747-d0b8071fcb3e,198f6a29-d176-4924-9747-d0b8071fcb3e,The Bots,"Bots, The",Group,,Los Angeles,2010,,garage punk;indie rock,https://www.wikidata.org/wiki/Q17326538,musicbrainz
198f9112-5394-4764-994b-a21fab24ae14,198f9112-5394-4764-994b-a21fab24ae14,Eliseo Parra,"Parra, Eliseo",Person,Male,Spain,1949,,,https://www.wikidata.org/wiki/Q5410256,musicbrainz
199097d0-c306-40e8-80ae-b87659695e82,199097d0-c306-40e8-80ae-b87659695e82,Darren Hayman and the Secondary Modern,"Hayman, Darren and Secondary Modern, The",Group,,,2007,,,https://www.wikidata.org/wiki/Q5224957,musicbrainz
19966996-2332-4358-8413-54b47475fd29,19966996-2332-4358-8413-54b47475fd29,From Dying Skies,From Dying Skies,Group,,France,2007,2010,,,musicbrainz
1999a33b-e56e-467d-af1a-53ea14f5a2cd,1999a33b-e56e-467d-af1a-53ea14f5a2cd,The Dangerous Summer,"Dangerous Summer, The",Group,,United States,2006,,emo pop;pop punk,https://www.wikidata.org/wiki/Q7728864,musicbrainz
199a1272-fc60-4bd9-8406-0c9a91d33674,199a1272-fc60-4bd9-8406-0c9a91d33674,Michelle Gayle,"Gayle, Michelle",Person,Female,United Kingdom,1971,,classic pop and rock;pop;pop soul;sunshine pop,https://www.wikidata.org/wiki/Q1396177,musicbrainz
199d0ab3-22c0-4c00-b99d-257f591dda1f,199d0ab3-22c0-4c00-b99d-257f591dda1f,Funeral for a Friend,Funeral for a Friend,Group,,United Kingdom,2002,,alternative hardcore;alternative rock;emo;emocore;pop screamo,https://www.wikidata.org/wiki/Q916973,musicbrainz
199e31f9-bc9e-468c-9ea3-a0e07f3e9da8,199e31f9-bc9e-468c-9ea3-a0e07f3e9da8,Departure Lounge,Departure Lounge,Group,,United Kingdom,,,,,musicbrainz
199f56d0-9083-4de4-a425-c174c2c46eb7,199f56d0-9083-4de4-a425-c174c2c46eb7,Heiner Goebbels,"Goebbels, Heiner",Person,Male,Germany,1952,,classical,https://www.wikidata.org/wiki/Q525180,musicbrainz
19a0da10-d1a2-473a-9214-123da1da05e1,19a0da10-d1a2-473a-9214-123da1da05e1,Koopsta Knicca,Koopsta Knicca,Person,Male,United States,1975,2015,,https://www.wikidata.org/wiki/Q6430730,musicbrainz
19a2a56f-fd53-4dea-8cec-88046efb0fd5,19a2a56f-fd53-4dea-8cec-88046efb0fd5,The Gutter Twins,"Gutter Twins, The",Group,,United States,2003,2011,rock and indie,https://www.wikidata.org/wiki/Q1781779,musicbrainz
19a4c591-7a8d-4792-b465-6955346be1df,19a4c591-7a8d-4792-b465-6955346be1df,The Cannonball Adderley Quintet,"Adderley, Cannonball, Quintet, The",Group,,United States,,,jazz,https://www.wikidata.org/wiki/Q127428819,musicbrainz
19a55de5-7de2-4ee4-8142-ea4b519f3e58,19a55de5-7de2-4ee4-8142-ea4b519f3e58,Beowülf,Beowülf,Group,,United States,1980,,alternative metal;crossover thrash;hardcore punk;metal;punk,https://www.wikidata.org/wiki/Q4890901,musicbrainz
19a69a8c-5875-4e2b-877c-8d3943dfdc0d,19a69a8c-5875-4e2b-877c-8d3943dfdc0d,Stacy Epps,"Epps, Stacy",Person,Female,United States,,,,,musicbrainz
19a6d1ed-241f-4900-af59-2f61cd914ad5,f655d16d-d23f-44f3-93f9-176e961bcc55,Leb i sol,Leb i sol,Group,,North Macedonia,1976,1995,rock,https://www.wikidata.org/wiki/Q432707,musicbrainz
19a7752c-fbc8-4e98-9572-fc7c4074432a,19a7752c-fbc8-4e98-9572-fc7c4074432a,The Poison Control Center,"Poison Control Center, The",Group,,United States,,,,https://www.wikidata.org/wiki/Q20685152,musicbrainz
19a93c4a-04d3-40e6-b0e2-c13eb0b85913,19a93c4a-04d3-40e6-b0e2-c13eb0b85913,Flink,Flink,Group,,Switzerland,,,,,musicbrainz
19ad0165-2ff3-4045-a1d1-ea3617be6364,19ad0165-2ff3-4045-a1d1-ea3617be6364,Sarai,Sarai,Person,Female,United States,1981,,,https://www.wikidata.org/wiki/Q7422947,musicbrainz
19ae028f-f114-45b4-8143-4b2fae696465,19ae028f-f114-45b4-8143-4b2fae696465,Argent,Argent,Group,,United Kingdom,1969,,progressive rock;hard rock;pop rock;psychedelic rock;rock,https://www.wikidata.org/wiki/Q2301367,musicbrainz
19ae1de4-1b15-45a0-9104-2d489a2df1cf,19ae1de4-1b15-45a0-9104-2d489a2df1cf,Barbara Fairchild,"Fairchild, Barbara",Person,Female,United States,1950,,country;gospel,https://www.wikidata.org/wiki/Q807417,musicbrainz
19b3c333-bfc3-4915-ace8-cdb4a5a79a9b,19b3c333-bfc3-4915-ace8-cdb4a5a79a9b,Delroy Wilson,"Wilson, Delroy",Person,Male,Jamaica,1948,1995,lovers rock;reggae,https://www.wikidata.org/wiki/Q2733812,musicbrainz
19b53324-8b5f-4ff4-af9e-90e66c610238,19b53324-8b5f-4ff4-af9e-90e66c610238,Freedom Bleeder,Freedom Bleeder,,,,,,,,musicbrainz
19bad456-68df-4be4-a8f3-c016b11799e1,19bad456-68df-4be4-a8f3-c016b11799e1,Fiorella Mannoia,"Mannoia, Fiorella",Person,Female,Italy,1954,,ethnic;fiorella mannoia;italia;italian pop;pop,https://www.wikidata.org/wiki/Q2704206,musicbrainz
19bdc2ab-f133-46cd-af5c-a5db213d2003,19bdc2ab-f133-46cd-af5c-a5db213d2003,90 Day Men,90 Day Men,Group,,United States,1995,2005,math rock;post-hardcore,https://www.wikidata.org/wiki/Q3600129,musicbrainz
19bf356a-1505-47f9-9466-03582fce2a4d,19bf356a-1505-47f9-9466-03582fce2a4d,Luciana Souza,"Souza, Luciana",Person,Female,Brazil,1966,,jazz,https://www.wikidata.org/wiki/Q455875,musicbrainz
19c558a3-4651-4591-b6e0-472abc7f24ec,19c558a3-4651-4591-b6e0-472abc7f24ec,Tleilaxu,Tleilaxu,Person,Male,Philadelphia,,,,,musicbrainz
19c59093-5a55-407a-ac14-68a6812af1ee,19c59093-5a55-407a-ac14-68a6812af1ee,Corde Oblique,Corde Oblique,Group,,Italy,2005,,,https://www.wikidata.org/wiki/Q3693390,musicbrainz
19c9defa-1c16-495f-8b4b-694a88c32ec5,19c9defa-1c16-495f-8b4b-694a88c32ec5,Lionel Belasco,"Belasco, Lionel",Person,Male,Trinidad and Tobago,1881,1967,,https://www.wikidata.org/wiki/Q6555528,musicbrainz
19cccbd1-cdf7-4b41-8b08-3afe828fce42,19cccbd1-cdf7-4b41-8b08-3afe828fce42,Transglobal Underground,Transglobal Underground,Group,,United Kingdom,1992,,dub;world fusion;downtempo;ethnic electronica;tribal house,https://www.wikidata.org/wiki/Q842642,musicbrainz
19ce9c2c-b685-49cb-afed-f6b6ed720646,19ce9c2c-b685-49cb-afed-f6b6ed720646,The Five Americans,"Five Americans, The",Group,,United States,1964,1969,pop;sunshine pop;bubblegum pop;garage rock;pop rock,https://www.wikidata.org/wiki/Q2411374,musicbrainz
19cf0c46-d0a0-4328-a718-371438347928,19cf0c46-d0a0-4328-a718-371438347928,Know the Score,Know the Score,Group,,United States,,,,,musicbrainz
19cf46a5-b1ee-472e-856e-f2ead05aa456,19cf46a5-b1ee-472e-856e-f2ead05aa456,Tall Firs,Tall Firs,Group,,United States,1990,,,https://www.wikidata.org/wiki/Q7679936,musicbrainz
19cf9da9-4a63-4edd-9f65-816f309dc2f0,19cf9da9-4a63-4edd-9f65-816f309dc2f0,Dimensión Latina,Dimensión Latina,Group,,Venezuela,1972,,latin;salsa,https://www.wikidata.org/wiki/Q183316,musicbrainz
19d232b9-b4d7-4dc8-b259-bf65efb655b1,19d232b9-b4d7-4dc8-b259-bf65efb655b1,Planet P Project,Planet P Project,Person,,Germany,,,,https://www.wikidata.org/wiki/Q7201141,musicbrainz
19d2cd59-c470-4525-86f1-0e187475072b,19d2cd59-c470-4525-86f1-0e187475072b,Mochipet,Mochipet,Person,Male,United States,,,,,musicbrainz
19d2e552-30f6-4807-81b1-68f41e0326a7,19d2e552-30f6-4807-81b1-68f41e0326a7,Descent,Descent,Person,Male,,1976,,dj eyal twin peaks eyal f. descent descent music faderman;electronica;progressive house,,musicbrainz
19d37d2f-fefc-4ff3-aeb1-1aeae97ea6de,19d37d2f-fefc-4ff3-aeb1-1aeae97ea6de,Rufio,Rufio,Group,,United States,2001,2007,pop punk,https://www.wikidata.org/wiki/Q958768,musicbrainz
19d5a616-408b-40df-889e-bf5e44049937,19d5a616-408b-40df-889e-bf5e44049937,The Shape Shifters,"Shape Shifters, The",Group,,United States,1998,,,https://www.wikidata.org/wiki/Q7489221,musicbrainz
19d7529b-c9f7-4220-88b8-ab747f4aee15,19d7529b-c9f7-4220-88b8-ab747f4aee15,Coffinberry,Coffinberry,Group,,,,,alternative rock;indie rock;rock,,musicbrainz
19d80eab-8bd7-4b4b-8262-0a2ff3cce9f8,19d80eab-8bd7-4b4b-8262-0a2ff3cce9f8,O'funk'illo,O'funk'illo,Group,,Spain,1997,,funk metal;hip hop;reggae,https://www.wikidata.org/wiki/Q9051357,musicbrainz
19e07fd0-5642-47a0-a2b9-b8176e6b06e5,19e07fd0-5642-47a0-a2b9-b8176e6b06e5,Brooke Waggoner,"Waggoner, Brooke",Person,Female,United States,1984,,indie folk;indie pop,https://www.wikidata.org/wiki/Q4974492,musicbrainz
19e27ba8-272e-46b4-b944-eb2c6e9fb194,19e27ba8-272e-46b4-b944-eb2c6e9fb194,Amazing Blondel,Amazing Blondel,Group,,United Kingdom,1969,,contemporary folk;english;folk;progressive folk;psych folk,https://www.wikidata.org/wiki/Q389139,musicbrainz
19e48a4b-7aff-4794-a76f-1e7ed20caa4e,19e48a4b-7aff-4794-a76f-1e7ed20caa4e,Keith Jarrett Trio,"Jarrett, Keith Trio",Group,,United States,,,jazz,,musicbrainz
19e60de2-9e16-49ef-a5a6-78bd925613c5,19e60de2-9e16-49ef-a5a6-78bd925613c5,Il giardino dei semplici,"giardino dei semplici, Il",Group,,Italy,1974,,pop rock,https://www.wikidata.org/wiki/Q3792741,musicbrainz
19e818e4-0bbe-41fc-9589-c444b4165bf1,19e818e4-0bbe-41fc-9589-c444b4165bf1,Spacemen 3,Spacemen 3,Group,,United Kingdom,1982,1991,neo-psychedelia;space rock revival;british;drone;english,https://www.wikidata.org/wiki/Q1191761,musicbrainz
19ed316f-b1f2-4b6e-b6e4-31bbecb197b1,19ed316f-b1f2-4b6e-b6e4-31bbecb197b1,David Raksin,"Raksin, David",Person,Male,United States,1912,2004,,https://www.wikidata.org/wiki/Q1176253,musicbrainz
19ef4a75-f072-4a1b-b687-ed516ee52e87,19ef4a75-f072-4a1b-b687-ed516ee52e87,Doris Troy,"Troy, Doris",Person,Female,United States,1937,2004,soul;background vocalist;contralto;rhythm & blues,https://www.wikidata.org/wiki/Q451326,musicbrainz
19f00315-8c23-4d69-8f02-9cee1987b40b,19f00315-8c23-4d69-8f02-9cee1987b40b,deadboy & the Elephantmen,deadboy & the Elephantmen,Group,,United States,2000,2007,,https://www.wikidata.org/wiki/Q5245546,musicbrainz
19f3bb89-1e24-4cda-97c2-d4a468f9aa20,19f3bb89-1e24-4cda-97c2-d4a468f9aa20,Fredi,Fredi,Person,Male,Finland,1942,2021,,https://www.wikidata.org/wiki/Q1453214,musicbrainz
19f5f292-b684-4bb4-8301-0b8fc7c2cecc,19f5f292-b684-4bb4-8301-0b8fc7c2cecc,Checkers,Checkers,,,,,,,,musicbrainz
19f81dca-f416-4e2a-a53e-2a8d174f58c3,19f81dca-f416-4e2a-a53e-2a8d174f58c3,Rose Maddox,"Maddox, Rose",Person,Female,United States,1926,1998,,https://www.wikidata.org/wiki/Q537189,musicbrainz
19f83189-591d-41ba-9476-22ddd109f426,19f83189-591d-41ba-9476-22ddd109f426,PlayRadioPlay!,PlayRadioPlay!,Group,,United States,2005,,,https://www.wikidata.org/wiki/Q4033962,musicbrainz
19f89a7c-008b-4433-91d7-1a1a68d1591d,19f89a7c-008b-4433-91d7-1a1a68d1591d,張宇,"Chang, Phil",Person,Male,Taiwan,1967,,actor;ballad;chinese;mandopop;singer-songwriter,https://www.wikidata.org/wiki/Q709162,musicbrainz
19faa9e3-6976-4baa-8e1a-db5212b18c2c,19faa9e3-6976-4baa-8e1a-db5212b18c2c,Daliah Lavi,"Lavi, Daliah",Person,Female,Israel,1942,2017,german;pop,https://www.wikidata.org/wiki/Q274158,musicbrainz
1a02453e-5f86-4220-abd6-1d889d2fa517,1a02453e-5f86-4220-abd6-1d889d2fa517,Atlas Sound,Atlas Sound,Person,Male,United States,1982,,indie rock;psychedelic rock;shoegaze,https://www.wikidata.org/wiki/Q2552873,musicbrainz
1a02e1e4-000e-46fa-83de-f3a36674e4fc,1a02e1e4-000e-46fa-83de-f3a36674e4fc,Uncle Kracker,Uncle Kracker,Person,Male,United States,1974,,country rock;rap rock;country;country pop;rock,https://www.wikidata.org/wiki/Q1299129,musicbrainz
1a0b590d-02df-443f-a572-9ba346e2b1fd,1a0b590d-02df-443f-a572-9ba346e2b1fd,Baader Meinhof,Baader Meinhof,Group,,United Kingdom,1996,,,,musicbrainz
1a0d0798-c3fa-4d26-a7ba-01af81be23b5,1a0d0798-c3fa-4d26-a7ba-01af81be23b5,The Masters Apprentices,"Masters Apprentices, The",Group,,Australia,1964,1972,hard rock;psychedelic rock;garage rock;heavy psych;progressive rock,https://www.wikidata.org/wiki/Q7750624,musicbrainz
1a0e3a3c-ba7d-4d11-923b-e5390484a8e5,1a0e3a3c-ba7d-4d11-923b-e5390484a8e5,VentanA,VentanA,Group,,Cleveland,2004,,,,musicbrainz
1a120ec5-35b3-4f3e-aa49-7201550d9feb,1a120ec5-35b3-4f3e-aa49-7201550d9feb,RJD2,RJD2,Person,Male,United States,1976,,hip hop;acid jazz;electronic;pop;american,https://www.wikidata.org/wiki/Q1933793,musicbrainz
1a14063c-9dca-48d5-98c3-89748c74562b,1a14063c-9dca-48d5-98c3-89748c74562b,Ricky Skaggs,"Skaggs, Ricky",Person,Male,United States,1954,,bluegrass;country;gospel;folk;neo-traditional country,https://www.wikidata.org/wiki/Q1347095,musicbrainz
1a15fd39-f5bf-4462-9380-fd96677af1d7,1a15fd39-f5bf-4462-9380-fd96677af1d7,Renzo Zenobi,"Zenobi, Renzo",Person,Male,Roma,1948,,,https://www.wikidata.org/wiki/Q3933087,musicbrainz
1a1808b3-f76a-40e7-8a63-4fffee674774,1a1808b3-f76a-40e7-8a63-4fffee674774,Nomber 5s,Nomber 5s,Group,,,,,,,musicbrainz
1a19528f-0ef1-4800-8a85-be97953cbbfe,1a19528f-0ef1-4800-8a85-be97953cbbfe,Korea,Korea,Group,,Canada,,,,,musicbrainz
1a19dcfb-627f-4a68-af36-f14acd770c60,1a19dcfb-627f-4a68-af36-f14acd770c60,Krid P.,Krid P.,Person,,,,,,,musicbrainz
1a1b956f-afa5-4067-b074-48bd181c647a,1a1b956f-afa5-4067-b074-48bd181c647a,Tiromancino,Tiromancino,Group,,Italy,1989,,folk pop;pop;pop rock,https://www.wikidata.org/wiki/Q898898,musicbrainz
1a1bc29f-f547-4905-b955-315fb4a38d12,1a1bc29f-f547-4905-b955-315fb4a38d12,Moving Units,Moving Units,Group,,United States,2001,,american;dance punk;los angeles;post-punk;post-punk revival,https://www.wikidata.org/wiki/Q3326965,musicbrainz
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,Duran Duran,Duran Duran,Group,,United Kingdom,1978,,new wave;pop;new romantic;rock;synth-pop,https://www.wikidata.org/wiki/Q58381,musicbrainz
1a1cffea-15cc-4999-9227-ca43717d7661,1a1cffea-15cc-4999-9227-ca43717d7661,Phil Kieran,"Kieran, Phil",Person,Male,United Kingdom,,,,https://www.wikidata.org/wiki/Q7182083,musicbrainz
1a1d13b8-5676-40fb-807c-c4c7ed9d9833,1a1d13b8-5676-40fb-807c-c4c7ed9d9833,Paul Glazby,"Glazby, Paul",Person,,,,,,,musicbrainz
1a20495d-5063-43d1-b786-e1c84c167cf8,1a20495d-5063-43d1-b786-e1c84c167cf8,Die So Fluid,Die So Fluid,Group,,United Kingdom,2001,,alternative rock;hard rock;metal;rock;slayer,https://www.wikidata.org/wiki/Q1216293,musicbrainz
1a21878d-05b1-4983-a059-7cf3abee04b7,1a21878d-05b1-4983-a059-7cf3abee04b7,Leo Kottke,"Kottke, Leo",Person,Male,United States,1945,,folk;american primitivism;contemporary folk,https://www.wikidata.org/wiki/Q705040,musicbrainz
1a285280-a309-4a69-82a0-226b3e67367c,1a285280-a309-4a69-82a0-226b3e67367c,Pompeii,Pompeii,Group,,United States,2004,,,https://www.wikidata.org/wiki/Q7227456,musicbrainz
1a292d15-a41b-4ced-a126-4e00fbdbf18c,1a292d15-a41b-4ced-a126-4e00fbdbf18c,Yuppie Pricks,Yuppie Pricks,Group,,United States,1999,,,https://www.wikidata.org/wiki/Q7776845,musicbrainz
1a2983b8-1d9a-42ea-b701-15792ca56edd,1a2983b8-1d9a-42ea-b701-15792ca56edd,Culture Kultür,Culture Kultür,Group,,Málaga,,,industrial,https://www.wikidata.org/wiki/Q1143559,musicbrainz
1a29b6f0-7016-4b56-863c-84b55541edbe,1a29b6f0-7016-4b56-863c-84b55541edbe,Sub Sub,Sub Sub,Group,,United Kingdom,1991,1996,pop and chart,https://www.wikidata.org/wiki/Q4050294,musicbrainz
1a2c95be-3ad2-4110-bb8d-a1b93e31068d,1a2c95be-3ad2-4110-bb8d-a1b93e31068d,Carlos Paião,"Paião, Carlos",Person,Male,Portugal,1957,1988,pop;singer-songwriter,https://www.wikidata.org/wiki/Q639523,musicbrainz
1a329949-6586-47d2-994a-cd64e13cab68,1a329949-6586-47d2-994a-cd64e13cab68,Dinah Shore,"Shore, Dinah",Person,Female,United States,1916,1994,2008 universal fire victim;traditional pop;vocal jazz,https://www.wikidata.org/wiki/Q466502,musicbrainz
1a348b26-dad5-4d21-ac02-7a4c5ea442c4,1a348b26-dad5-4d21-ac02-7a4c5ea442c4,Vain,Vain,Group,,United States,1986,,glam metal;heavy metal;sleaze rock,https://www.wikidata.org/wiki/Q1090664,musicbrainz
1a362783-ace7-40db-997b-d0b417796214,1a362783-ace7-40db-997b-d0b417796214,Nocturno Culto,Nocturno Culto,Person,Male,Norway,1972,,metal,https://www.wikidata.org/wiki/Q438518,musicbrainz
1a3652ec-5bac-4f65-940e-6d80e0161a8a,1a3652ec-5bac-4f65-940e-6d80e0161a8a,Ronnie Earl and the Broadcasters,"Earl, Ronnie and the Broadcasters",Group,,United States,,,blues,,musicbrainz
1a368d88-18d6-4467-b805-cb5f61734527,1a368d88-18d6-4467-b805-cb5f61734527,Stemage,Stemage,Person,Male,United States,,,chiptunes = win;video game,https://www.wikidata.org/wiki/Q45933921,musicbrainz
